AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
43,,1,0,,,,1,73.0,8,100000,9,501,2,2,2,2,,43
,1,1,0,1,1,,,73.0,5,91000,8,501,2,2,2,2,45,43
60,2,1,0,1,0,2,1,73.0,9,15000,3,236,2,2,2,,40,39
,1,1,,1,0,2,1,73.0,9,25000,4,236,2,,,2,50,
43,,1,0,1,2,4,1,73.0,9,38000,5,,,2,2,2,205,205
43,2,1,0,,,4,1,73.0,,,6,342,2,2,2,2,182,205
,2,1,,1,0,2,1,73.0,5,21100,3,143,2,,2,2,110,
75,1,1,0,1,0,2,1,73.0,7,730,0,143,2,2,2,2,108,109
52,2,,0,1,0,,1,73.0,4,,,501,2,2,,2,,39
51,,1,0,1,,2,1,73.0,7,117000,9,501,2,2,,2,42,39
33,2,1,0,,4,,2,,7,50000,,254,,,2,2,136,136
34,1,1,0,,4,6,2,73.0,7,36000,5,254,1,,2,1,,136
,1,1,0,1,0,,1,73.0,9,47100,,446,2,,,2,124,
,2,1,0,1,0,2,1,73.0,10,28800,4,,,,2,2,151,124
,1,1,,,,2,1,73.0,,66500,8,501,2,,2,2,,413
,2,1,0,1,,2,1,,,141800,9,501,2,2,2,2,,
71,1,1,0,1,0,2,1,73.0,9,53600,7,427,2,,2,2,14,14
66,2,1,0,1,0,2,1,73.0,9,11400,2,,2,1,2,2,,
70,1,1,0,,0,,1,73.0,7,50800,7,467,,,2,1,59,60
70,2,1,,,,2,1,73.0,,21000,3,,2,2,2,2,91,60
64,1,1,0,1,0,2,1,,7,10200,2,189,2,2,2,2,55,
60,2,1,0,1,0,,1,73.0,8,22000,3,189,2,2,2,2,46,56
,1,,0,1,0,2,1,73.0,5,27500,4,,2,2,2,2,18,17
82,2,1,,1,0,,1,73.0,6,14820,3,,2,,2,2,23,
,1,1,0,1,0,,1,73.0,9,26900,4,501,2,,2,2,17,17
65,2,1,0,1,0,2,1,,9,67000,8,,2,2,2,2,19,
51,2,,1,1,,6,2,73.0,3,,2,,2,2,2,2,,188
41,1,,0,1,,6,2,73.0,7,83000,,301,,2,2,2,139,188
17,2,6,1,1,3,6,2,,4,0,,301,,,2,2,,188
17,,6,1,1,3,6,2,73.0,4,,,301,,2,2,2,26,188
15,,6,1,1,3,6,2,,,0,,,2,2,2,,26,188
17,,6,1,1,3,,2,,4,5200,,,2,2,,2,28,188
,,1,0,1,2,4,1,73.0,9,81000,8,501,2,2,2,2,50,50
43,1,,,1,2,,1,73.0,8,91000,8,,,2,,2,53,50
,1,1,0,1,,,2,73.0,9,150000,9,501,2,2,2,2,231,230
33,2,,0,1,2,,2,,8,65000,8,,2,2,,2,230,230
56,1,1,0,1,0,2,1,73.0,,6000,1,154,2,,2,,23,23
,2,,0,1,0,2,1,73.0,8,20000,3,154,2,2,2,2,24,
,1,1,0,1,,3,1,,,66000,,470,2,2,,2,134,134
39,2,1,0,1,,,1,73.0,9,,4,470,2,2,2,2,112,134
28,2,1,0,,3,5,2,73.0,6,21700,3,,2,2,2,2,427,427
40,1,,0,1,3,5,2,73.0,6,36900,5,194,2,2,2,2,473,427
54,1,,0,1,2,,1,,9,100000,9,501,2,2,2,2,8,
51,,,0,1,2,4,1,73.0,7,30000,,501,2,2,2,2,26,
17,2,6,0,1,,4,1,73.0,4,0,,,2,2,2,,11,8
64,1,1,0,1,0,2,1,73.0,,47200,6,,2,2,2,2,139,139
57,2,1,0,1,0,2,1,73.0,5,0,0,276,2,2,,2,132,
64,,,0,,0,2,1,73.0,5,298300,,,2,2,2,2,12,
64,1,1,0,1,0,,,73.0,7,35900,5,,2,,2,2,16,12
69,2,1,,,0,2,1,,9,12100,2,315,1,,,1,29,29
67,1,1,0,,0,2,1,73.0,5,36000,5,315,1,,2,1,15,29
53,,1,0,1,0,2,1,73.0,8,,,501,2,2,2,2,26,26
55,2,,,1,0,2,1,73.0,7,10000,2,,,2,,2,9,26
56,1,1,0,1,0,2,1,73.0,5,,,229,2,,,,,38
,2,1,0,1,0,2,1,73.0,4,13300,,,2,1,2,2,32,
64,1,1,0,,0,3,1,73.0,8,60000,7,501,2,2,2,2,18,18
61,2,1,0,,,3,1,73.0,7,30000,4,501,,2,,2,8,
22,,,0,1,0,3,1,73.0,,50000,,501,2,,,,12,18
67,1,1,0,,0,2,1,73.0,5,63800,7,418,2,,2,2,,29
63,2,1,0,1,0,2,1,73.0,5,0,,,,2,2,2,,29
31,1,1,0,1,0,2,1,73.0,5,,8,501,2,2,2,,,24
28,2,,,1,0,2,1,73.0,5,48000,6,501,2,2,2,2,20,24
63,1,,0,1,0,2,,73.0,5,42000,6,393,2,2,2,2,58,58
67,2,,0,,0,,1,73.0,7,25020,,393,2,2,2,,,
46,2,1,0,1,0,4,1,,7,41000,,188,2,,,2,,
,1,1,0,1,,4,1,73.0,5,,1,188,2,2,2,2,,94
20,,6,0,1,,,1,73.0,7,,,188,2,2,2,2,,94
,,,0,1,0,4,1,73.0,4,4800,1,188,2,2,,2,2,
,2,1,0,3,,7,1,,8,24000,4,,2,2,2,2,114,115
50,,,0,5,,7,1,73.0,10,98000,,323,,1,2,2,72,
16,,,0,3,,7,1,73.0,4,,1,323,2,2,,2,108,115
15,,6,0,3,,7,1,73.0,,,0,323,2,,,2,108,
,,6,0,3,5,,,,4,0,,323,2,2,,2,108,115
44,,1,0,5,,2,1,73.0,8,7200,1,,2,,,2,,57
36,,1,0,1,0,2,1,73.0,,,3,142,2,2,2,2,96,57
36,2,1,,,1,3,1,,8,14200,,501,,,2,2,171,172
,1,1,0,1,1,3,1,73.0,,124000,9,501,2,2,,2,133,172
76,1,1,0,,0,2,1,73.0,5,28000,4,305,,,2,2,285,285
,2,1,0,1,0,2,1,73.0,5,19000,3,,2,,2,2,98,285
27,2,6,1,,,3,2,73.0,5,40000,5,194,2,2,2,2,113,114
,,4,,2,2,,2,,8,60000,7,,2,2,2,2,,
65,1,,0,1,0,2,,73.0,,118300,9,,2,2,2,2,,16
65,,1,0,1,0,2,1,73.0,7,12000,2,,2,2,,2,23,16
37,,1,0,1,2,4,1,73.0,,,,202,2,2,1,2,69,70
32,2,,0,1,,4,1,73.0,8,12000,,202,2,2,2,2,,
42,,1,0,1,3,5,1,73.0,5,,8,,2,2,2,1,60,60
36,2,1,0,1,3,5,1,73.0,8,,5,378,,2,2,,69,60
40,1,1,0,1,2,4,2,,5,150000,9,501,2,2,,2,,
33,2,1,0,1,2,,2,73.0,9,0,,501,2,2,,2,85,
30,1,1,0,1,1,3,1,73.0,9,50000,,,2,2,2,,209,209
30,2,,0,1,,3,1,73.0,,200000,9,501,2,2,2,,178,209
54,2,1,0,1,0,2,1,73.0,5,10400,2,215,2,2,,2,39,40
54,1,1,0,1,0,2,1,73.0,5,26000,4,,,2,,,,40
,2,,1,1,,6,1,73.0,10,45000,6,,2,,,2,59,59
28,,6,,,0,,1,73.0,7,,7,437,1,2,,,75,59
25,,6,1,1,,6,1,73.0,6,58000,,437,,2,,2,53,59
27,1,6,0,,0,,1,73.0,,55000,7,415,,,2,2,149,59
35,1,6,0,1,1,2,1,,,105000,9,501,2,2,,,155,154
25,2,,0,1,1,2,1,73.0,,60000,,454,2,2,2,,146,154
45,,1,0,3,,8,2,73.0,,,5,183,,2,,2,46,
37,,1,0,3,,,2,73.0,,36200,5,183,2,2,,2,76,46
16,,6,0,3,,8,2,73.0,,0,0,183,2,2,2,2,34,46
16,,,0,3,5,,2,73.0,4,,,183,2,2,2,,36,46
39,1,,0,1,3,,1,73.0,10,125000,,,,2,2,,7,
38,2,1,0,1,3,5,1,73.0,10,60000,7,501,,2,,2,26,6
36,2,,0,1,0,2,,,,55000,7,501,2,2,2,2,30,30
49,1,1,0,1,0,2,1,,7,34300,5,501,2,2,2,2,26,30
67,2,1,,1,0,2,1,73.0,8,27700,4,501,,2,2,,31,31
69,1,1,0,1,0,2,1,,7,52100,7,501,2,,2,2,,
36,,1,0,1,,,1,73.0,,73000,8,466,,2,2,2,,498
42,,,0,1,,4,1,73.0,,46000,6,466,2,2,2,2,586,498
70,1,1,0,1,0,,1,73.0,7,38500,,448,2,2,1,1,119,119
69,,1,,,0,2,1,73.0,9,30000,4,448,2,,,,231,
47,,,0,,0,3,,73.0,9,24000,,,2,2,2,2,119,118
48,1,1,,1,0,3,1,73.0,9,71000,8,490,2,2,,,,
18,,6,0,1,0,3,1,73.0,4,1500,1,490,2,2,2,2,,
,2,1,0,1,2,4,1,73.0,7,,9,501,2,2,,2,,32
43,1,,0,1,2,4,1,73.0,7,,9,501,2,2,2,2,31,
15,,6,0,1,2,4,1,,4,0,,501,,2,,,24,32
67,2,1,,1,0,,1,73.0,8,9500,2,,,2,,2,37,38
70,1,1,0,1,0,2,1,,10,101700,9,,2,,,2,,
68,1,,0,1,0,2,1,73.0,4,30600,4,,2,2,2,1,,12
66,2,1,,1,0,2,1,,5,28500,4,387,2,,1,2,,
22,,6,0,3,2,5,2,73.0,7,0,,265,2,2,2,2,,54
47,1,2,0,5,,,2,73.0,,60000,,265,2,2,1,2,,54
36,2,,0,3,2,5,2,73.0,,,3,265,2,2,,2,91,54
,,,0,1,2,7,1,73.0,,,9,,2,2,2,2,,
54,,,0,1,,7,1,73.0,5,6000,1,,2,2,,2,97,75
29,,6,0,1,2,7,1,73.0,10,24530,,,2,2,2,2,,75
23,1,6,0,1,,7,1,73.0,8,15800,3,,,2,2,2,41,75
18,,6,0,1,2,7,1,73.0,,,,,,2,,2,22,
15,,,0,1,2,7,1,73.0,,0,,501,2,2,2,2,57,75
28,,1,0,1,,6,1,73.0,,36000,5,281,2,2,,2,,
29,1,1,0,,,6,1,73.0,,60000,7,281,2,2,2,,19,28
66,,4,0,,,2,,73.0,,52000,7,298,,,,2,343,344
60,1,1,0,,0,2,1,73.0,5,106000,9,501,2,2,2,,18,
59,2,1,,1,,2,1,73.0,5,0,0,501,2,2,,2,20,18
64,1,1,0,1,0,,1,,,43900,,,,,,2,66,66
52,2,1,0,1,,2,1,,9,50000,6,,2,2,,2,,
72,,1,0,1,,3,1,73.0,5,20900,3,338,2,2,,2,31,31
,,1,0,1,,3,1,73.0,5,45000,6,,2,2,2,2,21,
34,2,6,0,1,,3,1,73.0,7,600,0,338,2,2,2,2,15,31
35,2,1,0,1,,,1,73.0,10,20300,3,,2,2,2,2,34,
36,1,,,1,3,5,1,,,410000,,501,2,,,2,,34
,2,4,0,,2,3,2,73.0,6,27000,4,132,,2,2,2,263,262
47,1,1,1,,0,,1,73.0,1,50000,6,296,1,2,2,2,38,37
39,,,1,1,0,,1,73.0,4,0,0,296,2,2,,2,26,37
,1,3,,,0,3,1,73.0,1,8400,2,296,,1,2,1,13,37
,1,1,0,,0,2,1,73.0,,68800,8,501,2,2,2,2,121,
63,2,1,,,0,2,1,73.0,,15300,3,501,2,2,,2,123,
39,1,1,0,1,2,7,1,73.0,7,47000,6,,2,2,2,2,32,
36,2,1,0,9,2,7,1,73.0,,22500,3,384,,2,,2,49,
16,,6,0,9,,7,1,73.0,,,,384,2,2,2,2,50,31
57,1,4,,,2,7,1,,5,0,,384,1,,2,1,18,31
56,2,,0,9,2,7,1,73.0,5,46000,6,,2,2,2,2,,
31,,,0,9,,,1,,,38000,,384,,,,,,
53,1,1,0,,,5,1,73.0,,,9,360,,2,2,2,20,
54,2,1,0,3,3,,1,73.0,8,,2,,2,2,2,2,12,21
64,1,,0,,0,,1,,9,5000,1,324,2,,2,2,74,73
63,2,,0,1,0,,1,73.0,9,50000,,324,,,,2,43,
,1,1,0,,0,4,1,73.0,9,19000,3,501,1,,1,1,85,85
58,,,0,5,,4,1,73.0,5,43000,6,501,2,2,2,2,,
35,2,6,0,5,0,,1,73.0,9,90000,8,501,,2,,2,91,85
70,,1,,1,0,2,1,73.0,9,43000,6,410,2,2,,2,148,148
68,2,1,0,1,0,,1,73.0,9,19800,3,,2,2,2,2,153,
58,1,1,0,,0,2,1,,,159000,9,501,1,,1,1,45,46
58,2,,0,1,0,2,1,73.0,8,0,0,501,2,,2,2,37,
48,,,0,1,2,4,2,,10,144000,9,501,2,,,2,106,
44,2,1,0,1,2,4,,73.0,10,8000,1,,2,2,,2,109,107
17,,6,0,1,2,4,2,73.0,4,0,0,501,2,,2,1,112,
54,1,,,,0,2,2,73.0,9,125000,9,501,2,2,,2,,12
,2,1,,1,0,,2,,7,13000,2,501,2,2,,2,,12
33,2,,0,1,3,5,1,73.0,7,,0,132,2,2,2,2,34,33
,1,1,0,1,3,5,1,,7,40000,5,132,2,2,2,2,31,
36,1,6,0,1,,3,1,73.0,,50000,,300,2,,,2,49,49
60,1,1,,,,3,1,73.0,5,10000,2,,2,,2,2,54,
,,1,0,,0,3,1,73.0,5,0,,300,2,1,2,2,44,49
73,1,1,0,,0,,,,9,57200,7,501,2,2,2,2,123,
,2,1,0,,0,2,1,73.0,9,50000,6,501,2,,,2,50,123
72,1,1,,1,,,,73.0,5,28800,4,339,2,,2,2,9,8
73,,1,0,,0,2,1,73.0,5,22900,3,339,2,2,2,2,16,
75,,1,,,0,2,1,73.0,7,11700,2,155,,,2,2,79,
,1,1,,,0,2,1,,5,12000,2,155,1,,2,1,,79
,2,,0,1,0,2,,73.0,,35700,5,501,2,,,2,12,
49,1,6,0,1,0,2,1,,5,50000,6,501,2,2,2,2,6,12
,2,1,0,1,,3,,73.0,10,83600,8,,2,2,,2,137,137
66,1,1,,1,0,3,1,73.0,10,45400,6,,2,2,2,2,121,
,2,6,,1,0,3,1,,9,21200,,501,2,,,2,158,137
54,2,3,0,5,0,3,2,73.0,3,0,0,0,2,1,1,2,17,17
15,1,6,0,5,0,3,2,73.0,3,0,,0,,,2,2,39,17
66,,1,0,1,0,2,1,73.0,9,191000,9,501,,2,2,2,,70
61,2,1,0,1,0,2,1,73.0,8,80000,8,501,,2,,2,89,70
59,1,1,0,1,0,2,1,73.0,5,100000,9,,,2,1,2,17,18
55,2,1,0,1,,2,1,73.0,,0,,501,2,2,,2,,18
55,1,,0,1,0,3,,,9,60000,7,303,2,2,2,2,248,
52,2,1,0,1,0,3,1,73.0,9,0,0,303,2,2,2,2,109,248
18,1,6,0,1,0,,1,73.0,7,0,,303,2,,2,2,,248
51,2,,0,1,,,1,73.0,7,30000,4,,2,2,,2,,65
46,1,1,0,1,0,2,1,73.0,7,80000,8,501,2,2,2,2,43,65
61,1,1,0,1,0,3,2,73.0,9,13200,2,,2,1,2,,35,36
59,2,1,0,1,,3,2,73.0,7,168000,9,501,2,2,2,2,46,36
,1,6,0,,0,,2,73.0,9,90000,8,501,2,2,2,2,25,36
28,,6,0,3,3,4,1,73.0,7,16000,,,2,2,2,2,30,29
30,,,0,3,3,4,1,73.0,6,22000,,167,2,2,2,2,45,29
53,1,1,0,,,2,2,73.0,9,45000,6,407,2,2,2,2,326,325
66,2,1,1,,0,2,2,,3,24000,4,,2,,2,2,,325
,,,0,1,,5,1,73.0,8,120000,,,2,,2,2,148,148
44,2,1,0,1,3,5,1,73.0,,80000,,501,2,2,2,2,96,148
17,2,6,0,1,3,5,,73.0,,,0,501,2,2,2,2,,148
16,1,6,0,1,3,5,1,,,,,501,2,2,,2,82,148
34,,1,0,1,2,4,,,,47000,6,182,,2,2,2,38,38
34,2,1,0,1,2,,1,73.0,7,,,,2,2,,,,38
35,2,1,0,1,4,,1,73.0,5,4800,1,,2,2,2,2,,163
48,1,1,0,1,,6,1,73.0,5,250000,9,,2,2,,2,139,163
,1,6,0,1,4,6,,73.0,3,0,,501,,2,2,2,131,
68,1,1,,,0,,1,,9,102500,,501,2,,,2,96,
75,2,1,0,1,0,,1,73.0,9,,4,,,,,,129,96
67,2,1,0,1,0,2,1,73.0,9,25200,4,415,2,2,2,2,24,
66,1,,0,1,,2,1,73.0,11,38000,5,415,,2,2,2,26,25
53,2,1,0,1,,,1,73.0,9,25000,4,,2,2,2,2,,
56,,,0,,0,2,,,8,55000,7,469,,2,2,2,68,98
58,,2,0,1,1,3,,73.0,8,180000,9,501,2,,2,2,39,
,2,,,1,,,2,73.0,7,19200,3,,2,2,2,2,85,40
16,1,6,0,1,,,,73.0,4,0,0,501,2,2,,2,,40
,2,,0,1,0,2,1,73.0,8,50000,6,501,,,2,2,653,653
62,,,,1,0,2,1,73.0,,64000,7,501,2,2,,2,826,653
,1,1,0,,0,2,1,73.0,9,,9,,2,2,2,2,11,
64,2,,0,,0,2,1,,5,25000,4,,2,2,,2,,10
42,,1,0,1,,6,1,73.0,,146600,9,501,2,2,2,2,119,119
32,2,1,1,8,,6,1,73.0,,42000,6,501,2,2,,,107,119
15,1,,1,8,,6,1,73.0,,0,0,501,,2,2,2,58,119
49,,1,0,1,1,3,1,73.0,,42000,6,501,2,,2,2,40,40
52,1,,0,1,1,,1,,5,61000,7,501,2,2,2,2,24,
15,2,6,0,1,,3,1,73.0,3,0,,501,,2,2,2,22,40
,,1,0,1,0,3,1,73.0,,6000,1,161,2,2,2,2,38,
63,2,1,0,,0,3,1,73.0,7,12000,2,161,2,2,2,2,16,38
26,,6,0,1,0,3,1,73.0,5,14000,2,161,,2,,2,14,38
,2,,0,,0,3,1,73.0,5,145000,9,,2,,2,2,46,45
26,2,,0,1,,3,,73.0,8,10000,2,501,2,2,2,2,3,45
37,,1,0,1,,6,1,,,48000,6,,,2,2,2,34,34
37,,,0,1,4,,1,73.0,,100000,9,,,2,2,2,35,34
,1,,0,1,0,2,1,73.0,5,,7,,,2,,2,61,61
,2,,0,1,0,2,1,73.0,9,40600,6,501,2,2,2,2,55,61
28,1,,0,1,1,,1,73.0,9,50000,6,441,,2,,2,45,45
26,,1,,1,,3,1,73.0,9,40000,5,441,2,2,,2,80,45
59,1,1,,,0,2,1,73.0,7,84000,8,501,,2,2,2,20,20
56,2,,0,8,,2,1,73.0,9,92000,8,501,2,2,2,2,10,20
57,2,,0,1,0,2,1,,7,18000,3,,2,2,2,2,15,16
63,1,1,0,1,0,2,1,73.0,7,115000,9,501,,2,,2,,
45,2,4,,,1,2,1,73.0,9,53820,,312,,,2,2,,108
16,1,6,0,,1,2,1,73.0,3,400,0,312,,2,2,2,74,108
54,1,1,0,1,1,3,1,73.0,9,47200,6,501,2,2,,2,58,
54,,1,0,,1,3,1,,9,62000,7,501,2,2,2,2,,58
17,2,6,0,,1,3,1,73.0,4,4500,1,501,2,2,2,,,58
26,2,,0,1,0,,1,,,55000,7,439,2,,2,2,339,339
,,,0,1,0,2,1,73.0,,20000,,439,2,2,2,,109,339
59,2,,0,1,0,3,1,73.0,8,0,0,451,2,,2,2,16,
,1,1,0,,0,,,,9,50000,6,451,2,2,2,1,24,15
23,1,6,,1,,,1,73.0,9,40000,,451,2,2,2,2,23,
67,1,1,0,1,,,1,73.0,,25300,4,,,,2,,115,
66,2,,0,1,,2,1,73.0,9,32400,5,,2,2,2,2,,
42,2,,0,3,2,,2,73.0,,42000,,,2,2,,2,42,41
,,1,0,3,2,,2,73.0,7,,6,,2,2,2,2,37,
17,2,,0,3,2,8,2,,,0,,202,2,2,2,2,,41
50,,6,0,3,2,8,2,73.0,,800,0,,2,1,1,2,33,
17,2,6,0,3,2,8,2,73.0,4,,,202,2,2,,2,16,41
17,,6,0,3,,8,2,73.0,,,,,2,2,,2,20,41
34,,1,1,1,,3,1,73.0,5,42000,6,204,2,2,2,,147,148
45,1,,0,1,1,,1,73.0,5,0,0,204,2,,2,2,51,148
,2,1,,1,0,2,1,,7,9600,,352,2,2,,2,,20
58,1,1,0,,0,2,1,73.0,5,50000,6,352,2,2,2,2,,
34,2,1,0,1,2,4,1,,9,58000,,,,2,,2,53,52
45,,1,0,1,2,4,1,,7,200000,,,2,2,2,2,22,52
63,2,1,0,,0,2,1,73.0,8,66200,8,501,2,,2,2,14,13
65,,1,0,,0,2,1,73.0,5,21000,3,501,2,,2,2,,
68,1,1,0,1,0,2,1,73.0,5,63100,7,,2,2,2,1,,62
67,2,1,0,,,2,1,73.0,8,37100,5,501,2,1,2,2,76,
74,1,1,0,,0,2,1,,5,18050,3,168,,,2,2,76,76
72,2,,,,0,2,1,73.0,5,7850,1,,2,1,,2,128,
33,1,6,0,,1,2,1,73.0,7,55000,,315,2,,,2,27,27
50,2,1,0,1,0,3,1,,6,62000,7,501,2,2,2,2,275,275
49,1,1,0,,,3,1,73.0,7,60000,7,,2,2,2,2,166,275
21,,,0,1,0,3,1,73.0,,0,,501,2,2,,2,2,275
37,,,0,1,,5,2,,,30000,4,110,2,2,2,2,856,
17,2,6,0,,,5,2,73.0,,3000,1,110,2,2,2,,554,857
81,1,1,,,,,1,73.0,3,14400,2,195,2,2,2,2,75,
82,2,1,0,,0,2,1,73.0,,15370,3,,2,2,2,2,70,74
48,2,,,3,0,,2,73.0,5,0,0,,2,2,2,2,26,26
48,1,,0,3,0,,,73.0,5,9200,2,54,2,1,2,2,,26
27,1,1,0,1,0,2,2,73.0,5,100000,9,501,2,,,,227,226
26,2,1,4,,0,2,2,73.0,,25000,4,501,2,2,2,2,589,226
,,,0,3,0,4,1,,10,100000,9,399,2,2,,2,25,
47,2,1,0,,0,4,1,73.0,,0,,399,2,,2,2,22,26
25,2,6,0,3,0,4,,73.0,7,5000,,399,2,2,2,2,49,26
19,,6,,3,0,4,1,73.0,7,0,0,399,,2,2,,20,26
62,1,1,,,0,2,1,73.0,5,50000,6,439,2,2,2,2,18,18
,2,1,0,1,0,,1,73.0,5,25000,4,439,2,2,2,2,15,18
27,1,1,0,1,2,,1,73.0,5,,5,,2,2,2,2,64,64
27,2,1,0,1,2,4,1,73.0,,,,282,2,2,2,2,94,64
57,2,,0,3,,7,1,73.0,,51000,7,308,2,,,2,60,61
74,1,1,0,3,,7,1,73.0,7,38600,5,308,2,1,,1,72,
,,1,0,3,,7,1,73.0,,34000,5,308,2,2,2,2,75,61
39,1,1,2,8,0,7,1,73.0,7,0,,,2,2,,2,146,
74,2,,0,1,,,1,73.0,1,66700,8,,2,,2,2,25,24
67,1,1,,,0,2,1,73.0,,36100,5,501,2,2,2,2,28,24
35,1,1,0,,0,,1,73.0,5,,9,501,2,2,2,2,267,266
40,2,1,0,6,,2,1,73.0,7,38000,5,501,2,,2,2,412,266
33,1,1,0,1,,4,1,73.0,8,80000,8,337,2,,,,65,65
31,,1,0,1,,4,1,73.0,7,,,337,2,2,2,2,72,65
66,,,0,1,0,2,1,73.0,9,35000,5,501,,2,,2,134,135
,1,,0,1,0,2,1,73.0,8,69000,8,,2,2,2,2,,
40,2,,0,1,3,6,1,73.0,,,0,150,2,2,2,2,24,23
18,,6,0,1,,6,1,73.0,4,,,150,2,2,,2,,23
34,,,0,,,6,1,73.0,7,,,150,,,2,2,27,23
28,2,6,0,,1,2,1,73.0,8,,4,178,,2,2,2,46,46
66,1,1,0,,0,3,1,73.0,4,38000,5,,2,2,2,2,,
65,2,1,0,1,0,3,1,73.0,5,9500,2,,,2,,2,23,
38,1,6,0,1,0,,1,73.0,9,19000,3,337,2,2,,2,2,
,,,0,1,,5,1,,,57800,,231,2,2,2,2,38,38
39,2,1,,1,,,1,73.0,,,,231,,2,2,2,36,38
45,2,1,0,1,1,,1,73.0,9,53000,7,,2,2,2,2,,279
45,1,1,0,1,1,4,1,73.0,8,,8,487,2,2,,,,279
19,2,6,0,1,1,4,1,73.0,,800,,487,2,2,2,2,170,
16,2,6,0,1,1,4,1,73.0,,3500,1,487,2,2,2,2,246,
38,2,1,0,1,3,5,1,73.0,8,,7,,,2,2,2,180,181
38,1,1,,1,3,5,1,73.0,7,46000,6,328,2,,2,2,211,181
16,1,6,0,,,5,1,,,1400,1,328,2,,2,2,158,181
,2,1,0,1,0,2,1,73.0,10,48000,6,501,2,2,2,2,399,398
59,1,,,,0,2,1,73.0,9,100000,9,501,2,,2,2,283,398
,1,1,0,,0,2,2,,10,45000,6,401,2,,,2,67,67
29,2,1,0,1,,,2,73.0,8,23000,4,401,2,2,2,1,,
69,1,1,0,1,0,3,1,73.0,9,63000,7,501,2,,2,2,22,
,2,1,0,1,0,3,1,73.0,,53000,7,501,2,,,2,24,22
,2,4,0,1,0,3,1,73.0,10,45000,6,501,2,2,,2,36,
,2,3,,1,0,2,,73.0,5,26000,4,170,2,,2,2,136,136
15,1,6,0,1,0,2,2,73.0,4,3600,,,2,2,2,2,119,136
73,,,,5,0,6,1,,7,,4,,2,2,2,2,102,101
46,2,6,0,5,0,6,1,73.0,6,0,0,242,2,2,,2,68,101
,,6,0,5,0,6,1,73.0,,,0,,,2,2,2,132,101
39,,,0,5,0,,1,73.0,,56000,7,242,2,2,,2,170,101
79,1,1,0,1,,,1,73.0,6,20600,3,134,,,2,2,32,32
81,2,1,0,1,,2,1,73.0,,0,0,,,2,2,2,41,
39,,1,0,1,3,,1,73.0,8,6000,1,318,2,2,,2,26,26
42,1,,0,1,3,5,,73.0,7,91000,8,318,2,,2,2,24,26
16,2,,0,1,3,5,1,73.0,4,0,0,,2,2,2,2,,26
69,1,1,0,1,0,2,,73.0,7,29300,4,418,2,,2,2,12,13
60,2,1,,,0,2,1,73.0,5,34200,5,,,2,2,2,16,13
,2,,0,9,0,2,1,73.0,8,30500,4,,2,2,2,2,112,111
,1,1,0,1,0,2,,73.0,4,14600,3,268,2,2,2,2,36,111
64,1,1,0,1,,,1,73.0,5,38000,5,,2,2,2,2,20,20
65,2,1,0,1,0,2,1,73.0,5,,4,362,2,,2,2,16,20
69,1,1,,1,0,2,1,73.0,,,1,501,2,2,,2,19,
66,2,1,0,3,0,2,1,73.0,8,287000,9,501,2,1,2,2,42,18
46,1,4,0,,1,2,1,73.0,7,42000,,260,,2,2,2,35,34
15,,6,0,1,1,2,,73.0,,3600,1,260,2,2,2,2,,34
43,1,5,0,1,1,2,1,73.0,8,96000,9,,2,,2,2,45,45
15,1,6,0,1,1,2,1,73.0,4,,,501,2,2,,2,45,
46,1,1,0,1,0,2,1,73.0,7,59000,,501,,2,2,2,18,17
47,,,,,0,2,1,73.0,,40000,5,501,2,,2,2,,17
,2,,0,1,,,1,73.0,9,44600,6,,2,,2,1,121,
71,1,1,0,1,0,2,,,6,83600,8,501,2,2,2,2,,121
55,2,1,0,1,1,3,,73.0,,14100,,501,2,2,2,2,189,189
54,,1,0,,1,3,1,73.0,,108500,9,501,2,2,,2,238,189
42,2,1,0,1,,7,1,73.0,7,4500,1,362,2,2,2,2,26,26
,,1,0,1,4,7,1,73.0,,130000,9,362,2,2,2,2,21,26
18,1,6,0,1,4,,1,73.0,4,6000,,362,,2,,2,32,
,,,0,1,4,7,1,73.0,,,1,362,2,2,2,2,13,26
67,1,,,1,0,,,73.0,5,27400,4,298,2,2,2,2,8,8
,2,,,1,0,2,1,73.0,7,18400,3,298,2,2,,2,13,8
72,1,1,0,1,0,2,1,73.0,,95200,8,,2,2,,2,47,47
69,,1,0,,0,2,1,73.0,5,7000,1,501,2,2,2,2,73,47
61,1,1,0,1,0,2,1,,5,30000,4,382,2,1,2,2,38,38
,2,1,,,0,2,1,73.0,5,35000,,382,2,,,2,36,38
,1,1,0,1,0,,,73.0,8,76740,8,501,2,,,2,12,13
64,2,1,0,,0,2,1,73.0,5,1000,0,501,,,2,2,14,13
28,2,2,0,,,,2,73.0,7,0,0,0,2,,2,2,11,11
29,,1,0,1,,2,1,73.0,,50000,6,438,2,,2,2,,168
23,2,1,0,,0,,,73.0,7,24800,4,438,2,2,2,2,,168
58,1,1,0,1,,2,1,,5,19000,3,225,2,,2,2,40,
59,2,1,0,1,,,1,73.0,5,19000,3,225,,2,2,2,,
39,1,1,0,1,2,4,1,73.0,10,91400,8,501,2,2,2,,36,36
,,1,0,6,2,4,1,73.0,,,6,501,2,2,2,2,74,36
